"varname","simulation","year","month","biomass_tonnes"
"PhL","ssp245",2049,4,14.5401366780259
"PhL","ssp245",2049,5,13.83634042317
"PhL","ssp245",2049,6,9.82400343783714
"PhL","ssp245",2049,7,10.1520243180513
"PhL","ssp245",2049,8,10.05545417013
"PhL","ssp245",2049,9,9.83528097001676
"PhL","ssp245",2049,10,9.91265477239328
"PhL","ssp245",2049,11,8.30228387938741
"PhL","ssp245",2049,12,6.67954678283162
"PhL","ssp245",2050,1,5.7242473615906
"PhL","ssp245",2050,2,6.89368332245524
"PhL","ssp245",2050,3,10.0560573914969
"PhL","ssp245",2050,4,14.2149671785623
"PhL","ssp245",2050,5,14.8731255934934
"PhL","ssp245",2050,6,10.5688812199901
"PhL","ssp245",2050,7,9.30120996792939
"PhL","ssp245",2050,8,10.4066311727201
"PhL","ssp245",2050,9,9.88412335324676
"PhL","ssp245",2050,10,9.75570326038839
"PhL","ssp245",2050,11,8.90802300067561
"PhL","ssp245",2050,12,6.89946737113814
"PhL","ssp245",2051,1,4.90734114808839
"PhL","ssp245",2051,2,6.72912742637653
"PhL","ssp245",2051,3,11.0303091118197
"PhL","ssp245",2051,4,18.0057886119422
"PhL","ssp245",2051,5,18.6167757652072
"PhL","ssp245",2051,6,13.9225074278841
"PhL","ssp245",2051,7,10.3929039584861
"PhL","ssp245",2051,8,9.81358831183137
"PhL","ssp245",2051,9,10.0038091983568
"PhL","ssp245",2051,10,8.98261804039654
"PhL","ssp245",2051,11,8.48542828826427
"PhL","ssp245",2051,12,7.00417667725984
"PhL","ssp245",2052,1,5.20221939659126
"PhL","ssp245",2052,2,6.86658686364643
"PhL","ssp245",2052,3,8.56130830297186
"PhL","ssp245",2052,4,17.5344104361324
"PhL","ssp245",2052,5,16.3671642109081
"PhL","ssp245",2052,6,13.0839897353388
"PhL","ssp245",2052,7,9.28021332925593
"PhL","ssp245",2052,8,9.85995529414343
"PhL","ssp245",2052,9,9.83571891509853
"PhL","ssp245",2052,10,9.15116373391041
"PhL","ssp245",2052,11,8.31839555349593
"PhL","ssp245",2052,12,5.98448875701289
"PhL","ssp245",2053,1,4.64653981422806
"PhL","ssp245",2053,2,6.22159973475249
"PhL","ssp245",2053,3,11.6403718768626
"PhL","ssp245",2053,4,14.936728809233
"PhL","ssp245",2053,5,13.0827329225124
"PhL","ssp245",2053,6,10.9537770281125
"PhL","ssp245",2053,7,9.44888558146118
"PhL","ssp245",2053,8,9.70889865353571
"PhL","ssp245",2053,9,9.59539572479671
"PhL","ssp245",2053,10,9.19960962890821
"PhL","ssp245",2053,11,8.83882556348931
"PhL","ssp245",2053,12,7.76070631537186
"PhL","ssp245",2054,1,6.31896262900189
"PhL","ssp245",2054,2,7.29811572573195
"PhL","ssp245",2054,3,15.2260978223501
"PhL","ssp245",2054,4,15.430966448092
"PhL","ssp245",2054,5,18.0026030164968
"PhL","ssp245",2054,6,13.1273201174774
"PhL","ssp245",2054,7,10.0124825543628
"PhL","ssp245",2054,8,9.72485797277307
"PhL","ssp245",2054,9,9.81907336678283
"PhL","ssp245",2054,10,7.8459055322796
"PhL","ssp245",2054,11,8.20211351896037
"PhL","ssp245",2054,12,6.14034582446189
"PhL","ssp245",2055,1,4.63274652736872
"PhL","ssp245",2055,2,5.90085649828976
"PhL","ssp245",2055,3,10.4038461961125
"PhL","ssp245",2055,4,15.4788013098374
"PhL","ssp245",2055,5,14.5193126000062
"PhL","ssp245",2055,6,11.2293978670953
"PhL","ssp245",2055,7,9.85780326902248
"PhL","ssp245",2055,8,9.65254536843725
"PhL","ssp245",2055,9,10.2890735585548
"PhL","ssp245",2055,10,8.26246999872956
"PhL","ssp245",2055,11,7.38196287858279
"PhL","ssp245",2055,12,6.99227651427733
"PhL","ssp245",2056,1,4.74051575570815
"PhL","ssp245",2056,2,8.29989954402706
"PhL","ssp245",2056,3,10.7500127112195
"PhL","ssp245",2056,4,14.0218316295563
"PhL","ssp245",2056,5,14.0435315127377
"PhL","ssp245",2056,6,9.99868992789821
"PhL","ssp245",2056,7,9.31769889517953
"PhL","ssp245",2056,8,9.20257341292364
"PhL","ssp245",2056,9,9.27829337187678
"PhL","ssp245",2056,10,8.98162394187211
"PhL","ssp245",2056,11,8.33041802890741
"PhL","ssp245",2056,12,6.6579445535481
"PhL","ssp245",2057,1,5.30417295390551
"PhL","ssp245",2057,2,6.76336936761878
"PhL","ssp245",2057,3,10.4080901305564
"PhL","ssp245",2057,4,14.0766827309132
"PhL","ssp245",2057,5,12.3235116039653
"PhL","ssp245",2057,6,10.010551051241
"PhL","ssp245",2057,7,8.56046424415412
"PhL","ssp245",2057,8,9.6107168125925
"PhL","ssp245",2057,9,9.48299209084478
"PhL","ssp245",2057,10,9.39449036669379
"PhL","ssp245",2057,11,7.70853140633237
"PhL","ssp245",2057,12,7.48765945371089
"PhL","ssp245",2058,1,7.07608676797092
"PhL","ssp245",2058,2,7.29823355853162
"PhL","ssp245",2058,3,9.38718132394797
"PhL","ssp245",2058,4,14.9199643666552
"PhL","ssp245",2058,5,13.6877938509987
"PhL","ssp245",2058,6,11.3152660667114
"PhL","ssp245",2058,7,10.0541428666116
"PhL","ssp245",2058,8,9.56089106354222
"PhL","ssp245",2058,9,8.87917571486958
"PhL","ssp245",2058,10,8.24176683599611
"PhL","ssp245",2058,11,7.59511780566987
"PhL","ssp245",2058,12,6.32576188246486
"PhL","ssp245",2059,1,6.02618949503382
"PhL","ssp245",2059,2,6.10284978045918
"PhL","ssp245",2059,3,10.5271992035076
"PhL","ssp245",2059,4,17.4553877006949
"PhL","ssp245",2059,5,15.7110351084463
"PhL","ssp245",2059,6,16.7845932204177
"PhL","ssp245",2059,7,13.1383995995461
"PhL","ssp245",2059,8,10.9404814237144
"PhL","ssp245",2059,9,9.83294810731803
"PhL","ssp245",2059,10,8.66397890115072
"PhL","ssp245",2059,11,8.82818761730804
"PhL","ssp245",2059,12,7.55270509721762
"PhL","ssp245",2060,1,5.48017692641122
"PhL","ssp245",2060,2,5.50196886327975
"PhL","ssp245",2060,3,8.17615420972383
"PhL","ssp245",2060,4,14.7114376942343
"PhL","ssp245",2060,5,14.6512328293878
"PhL","ssp245",2060,6,11.3505220881695
"PhL","ssp245",2060,7,8.57595374058879
"PhL","ssp245",2060,8,9.40451485065472
"PhL","ssp245",2060,9,10.0687942964847
"PhL","ssp245",2060,10,7.89242103348802
"PhL","ssp245",2060,11,8.3868851589881
"PhL","ssp245",2060,12,7.19432428465444
"PhL","ssp245",2061,1,4.31028456269981
"PhL","ssp245",2061,2,3.22888591933371
"PhL","ssp245",2061,3,6.60461851945819
"PhL","ssp245",2061,4,14.7041913702562
"PhL","ssp245",2061,5,12.5805213749513
"PhL","ssp245",2061,6,11.7970206792862
"PhL","ssp245",2061,7,8.67960058541198
"PhL","ssp245",2061,8,8.86934345421067
"PhL","ssp245",2061,9,8.7446900219361
"PhL","ssp245",2061,10,7.98462144838977
"PhL","ssp245",2061,11,7.33445259087771
"PhL","ssp245",2061,12,6.14378342219242
"PhL","ssp245",2062,1,5.05883802810254
"PhL","ssp245",2062,2,6.46324067574569
"PhL","ssp245",2062,3,9.6281132241342
"PhL","ssp245",2062,4,15.0417032763437
"PhL","ssp245",2062,5,13.4320793941483
"PhL","ssp245",2062,6,12.5453528258086
"PhL","ssp245",2062,7,9.70551087564903
"PhL","ssp245",2062,8,9.89946607070578
"PhL","ssp245",2062,9,9.28314291014538
"PhL","ssp245",2062,10,8.56186838503294
"PhL","ssp245",2062,11,8.50568676041818
"PhL","ssp245",2062,12,6.55010461746404
"PhL","ssp245",2063,1,5.7991798839754
"PhL","ssp245",2063,2,10.8060413712542
"PhL","ssp245",2063,3,12.2072916750662
"PhL","ssp245",2063,4,14.5664771174635
"PhL","ssp245",2063,5,14.7637318531832
"PhL","ssp245",2063,6,11.0249927544401
"PhL","ssp245",2063,7,9.44770004383387
"PhL","ssp245",2063,8,9.83970795412216
"PhL","ssp245",2063,9,9.43154451418891
"PhL","ssp245",2063,10,8.19896315524622
"PhL","ssp245",2063,11,8.04412218200849
"PhL","ssp245",2063,12,7.57762174116235
"PhL","ssp245",2064,1,4.34372736770322
"PhL","ssp245",2064,2,7.16990985694811
"PhL","ssp245",2064,3,13.1832561895554
"PhL","ssp245",2064,4,16.466850335963
"PhL","ssp245",2064,5,12.8249838369739
"PhL","ssp245",2064,6,8.39098523408142
"PhL","ssp245",2064,7,8.42064825418413
"PhL","ssp245",2064,8,9.0317061675677
"PhL","ssp245",2064,9,9.03847311560475
"PhL","ssp245",2064,10,7.37387508686685
"PhL","ssp245",2064,11,8.45233039107786
"PhL","ssp245",2064,12,8.22822847287228
"PhL","ssp245",2065,1,5.8021120411115
"PhL","ssp245",2065,2,5.14641140360867
"PhL","ssp245",2065,3,11.7540771787109
"PhL","ssp245",2065,4,16.9256209708416
"PhL","ssp245",2065,5,16.2860976055207
"PhL","ssp245",2065,6,15.5256611642148
"PhL","ssp245",2065,7,10.8178528934341
"PhL","ssp245",2065,8,9.84666225009696
"PhL","ssp245",2065,9,10.410914356089
"PhL","ssp245",2065,10,10.3190126162807
"PhL","ssp245",2065,11,8.5033438595244
"PhL","ssp245",2065,12,6.41258382770463
"PhL","ssp245",2066,1,4.31464534443961
"PhL","ssp245",2066,2,6.93600784994369
"PhL","ssp245",2066,3,12.5032623799374
"PhL","ssp245",2066,4,18.1916592476277
"PhL","ssp245",2066,5,15.4597534544734
"PhL","ssp245",2066,6,14.7275793648337
"PhL","ssp245",2066,7,12.1612195174318
"PhL","ssp245",2066,8,10.7669093997053
"PhL","ssp245",2066,9,10.7445265499103
"PhL","ssp245",2066,10,9.3668971678807
"PhL","ssp245",2066,11,8.0169816806952
"PhL","ssp245",2066,12,7.38843518904936
"PhL","ssp245",2067,1,6.50830427822226
"PhL","ssp245",2067,2,7.40361011530598
"PhL","ssp245",2067,3,14.5023245557682
"PhL","ssp245",2067,4,15.9588301105496
"PhL","ssp245",2067,5,15.1431353371382
"PhL","ssp245",2067,6,14.7668316335796
"PhL","ssp245",2067,7,11.1871150615134
"PhL","ssp245",2067,8,10.8854600236252
"PhL","ssp245",2067,9,11.013586748658
"PhL","ssp245",2067,10,9.4203783322269
"PhL","ssp245",2067,11,8.10557712332363
"PhL","ssp245",2067,12,7.60094343283107
"PhL","ssp245",2068,1,6.43736643508166
"PhL","ssp245",2068,2,10.8951884938332
"PhL","ssp245",2068,3,16.7184850788787
"PhL","ssp245",2068,4,14.791230360995
"PhL","ssp245",2068,5,14.8818759210747
"PhL","ssp245",2068,6,12.9644639624368
"PhL","ssp245",2068,7,11.3384124688378
"PhL","ssp245",2068,8,10.5663694041575
"PhL","ssp245",2068,9,10.2781784870045
"PhL","ssp245",2068,10,8.17529108039819
"PhL","ssp245",2068,11,8.49617138089698
"PhL","ssp245",2068,12,7.74086642872592
"PhL","ssp245",2069,1,5.55808636431346
"PhL","ssp245",2069,2,6.35373157643627
"PhL","ssp245",2069,3,9.61862823037036
"PhL","ssp245",2069,4,15.5862853362122
"PhL","ssp245",2069,5,12.9657021641225
"PhL","ssp245",2069,6,9.87252047496175
"PhL","ssp245",2069,7,10.0030143707559
"PhL","ssp245",2069,8,9.05126555040863
"PhL","ssp245",2069,9,9.5766212843141
"PhL","ssp245",2069,10,9.97729365038465
"PhL","ssp245",2069,11,8.34445018666133
"PhL","ssp245",2069,12,7.04664320675813
"PhL","ssp245",2070,1,5.6013695455091
"PhL","ssp245",2070,2,5.1611908917039
"PhL","ssp245",2070,3,9.69219103967898
"PhL","ssp245",2070,4,16.5005784261056
"PhL","ssp245",2070,5,16.6034630071733
"PhL","ssp245",2070,6,13.468089199568
"PhL","ssp245",2070,7,10.3637882252997
"PhL","ssp245",2070,8,9.44062260661948
"PhL","ssp245",2070,9,9.14216622119941
"PhL","ssp245",2070,10,8.70457589660491
"PhL","ssp245",2070,11,8.27596097622293
"PhL","ssp245",2070,12,6.24977484064614
"PhL","ssp245",2071,1,5.70026687832176
"PhL","ssp245",2071,2,7.73494154678115
"PhL","ssp245",2071,3,11.5241358839985
"PhL","ssp245",2071,4,16.5383640964321
"PhL","ssp245",2071,5,17.9297882464271
"PhL","ssp245",2071,6,16.8569266614264
"PhL","ssp245",2071,7,13.5928931465543
"PhL","ssp245",2071,8,10.6277961367561
"PhL","ssp245",2071,9,9.92577557378476
"PhL","ssp245",2071,10,8.86357544604059
"PhL","ssp245",2071,11,8.48525892831592
"PhL","ssp245",2071,12,6.70743980924233
"PhL","ssp245",2072,1,6.35801378762705
"PhL","ssp245",2072,2,6.53012828783622
"PhL","ssp245",2072,3,10.8546159481644
"PhL","ssp245",2072,4,14.5751387563536
"PhL","ssp245",2072,5,14.2169792746322
"PhL","ssp245",2072,6,14.5937108852696
"PhL","ssp245",2072,7,10.5431989890515
"PhL","ssp245",2072,8,10.4959591764715
"PhL","ssp245",2072,9,9.61054271368218
"PhL","ssp245",2072,10,8.17930043150573
"PhL","ssp245",2072,11,8.3398551247643
"PhL","ssp245",2072,12,7.75069277995559
"PhL","ssp245",2073,1,7.02859359709831
"PhL","ssp245",2073,2,5.28987116135476
"PhL","ssp245",2073,3,6.47547807378113
"PhL","ssp245",2073,4,15.6875744218061
"PhL","ssp245",2073,5,15.3249119508815
"PhL","ssp245",2073,6,10.6557509898673
"PhL","ssp245",2073,7,8.63223445908164
"PhL","ssp245",2073,8,9.21343117189668
"PhL","ssp245",2073,9,9.82018998275331
"PhL","ssp245",2073,10,9.5639869852163
"PhL","ssp245",2073,11,8.23221624636383
"PhL","ssp245",2073,12,6.330582337469
"PhL","ssp245",2074,1,6.97697218430945
"PhL","ssp245",2074,2,9.29368594437872
"PhL","ssp245",2074,3,12.0105642034843
"PhL","ssp245",2074,4,16.3516025792645
"PhL","ssp245",2074,5,14.8809211375304
"PhL","ssp245",2074,6,13.6296416976913
"PhL","ssp245",2074,7,11.2035243431236
"PhL","ssp245",2074,8,10.1291531011534
"PhL","ssp245",2074,9,10.6779450500036
"PhL","ssp245",2074,10,8.91858950057861
"PhL","ssp245",2074,11,7.78256384486079
"PhL","ssp245",2074,12,6.0393358273818
"PhL","ssp245",2075,1,5.53669219907516
"PhL","ssp245",2075,2,6.32242978569164
"PhL","ssp245",2075,3,11.5711929467782
"PhL","ssp245",2075,4,13.8782469895419
"PhL","ssp245",2075,5,15.294788436268
"PhL","ssp245",2075,6,10.8284674207762
"PhL","ssp245",2075,7,11.0123801446836
"PhL","ssp245",2075,8,10.7294556241121
"PhL","ssp245",2075,9,9.40721827924337
"PhL","ssp245",2075,10,9.22473764809314
"PhL","ssp245",2075,11,8.08409905690951
"PhL","ssp245",2075,12,6.53635850057426
"PhL","ssp245",2076,1,5.75874344762489
"PhL","ssp245",2076,2,5.60917399616277
"PhL","ssp245",2076,3,10.1571679702283
"PhL","ssp245",2076,4,15.3880343659017
"PhL","ssp245",2076,5,14.2778897563262
"PhL","ssp245",2076,6,9.45466812937545
"PhL","ssp245",2076,7,8.51348306610613
"PhL","ssp245",2076,8,9.68076877168061
"PhL","ssp245",2076,9,9.89588386155376
"PhL","ssp245",2076,10,9.03092269207411
"PhL","ssp245",2076,11,7.99414303754595
"PhL","ssp245",2076,12,8.03312855502674
"PhL","ssp245",2077,1,6.16085432648428
"PhL","ssp245",2077,2,6.6010374345136
"PhL","ssp245",2077,3,10.239494515646
"PhL","ssp245",2077,4,19.257405305683
"PhL","ssp245",2077,5,14.2918133043348
"PhL","ssp245",2077,6,13.0483533205761
"PhL","ssp245",2077,7,11.0240685487394
"PhL","ssp245",2077,8,9.71669530147847
"PhL","ssp245",2077,9,10.1505177200385
"PhL","ssp245",2077,10,7.98197589103317
"PhL","ssp245",2077,11,7.81342535870713
"PhL","ssp245",2077,12,7.06047684805269
"PhL","ssp245",2078,1,5.52996196854256
"PhL","ssp245",2078,2,8.27173290993997
"PhL","ssp245",2078,3,9.74495107396569
"PhL","ssp245",2078,4,16.1038343999904
"PhL","ssp245",2078,5,15.9570109739193
"PhL","ssp245",2078,6,11.208268385856
"PhL","ssp245",2078,7,9.97920526059914
"PhL","ssp245",2078,8,8.95286067597359
"PhL","ssp245",2078,9,10.01873045455
"PhL","ssp245",2078,10,9.21909564053949
"PhL","ssp245",2078,11,7.7101841605908
"PhL","ssp245",2078,12,6.80422647811107
"PhL","ssp245",2079,1,5.81419499813057
"PhL","ssp245",2079,2,6.08701553419001
"PhL","ssp245",2079,3,10.6716875445392
"PhL","ssp245",2079,4,15.0502744228866
"PhL","ssp245",2079,5,13.1744685554974
"PhL","ssp245",2079,6,11.2987612628566
"PhL","ssp245",2079,7,10.6848006073862
"PhL","ssp245",2079,8,10.1494477681119
"PhL","ssp245",2079,9,10.2708269080579
"PhL","ssp245",2079,10,8.32749934557869
"PhL","ssp245",2079,11,9.13977186639107
"PhL","ssp245",2079,12,6.94251050048511
"PhL","ssp245",2080,1,5.23140400479773
"PhL","ssp245",2080,2,6.64967384261495
"PhL","ssp245",2080,3,10.9714353691493
"PhL","ssp245",2080,4,14.3401935383982
"PhL","ssp245",2080,5,15.202755404029
"PhL","ssp245",2080,6,12.3015917435421
"PhL","ssp245",2080,7,9.33065869925052
"PhL","ssp245",2080,8,9.49925782997516
"PhL","ssp245",2080,9,10.0068043631593
"PhL","ssp245",2080,10,8.5236288411267
"PhL","ssp245",2080,11,7.63285014798195
"PhL","ssp245",2080,12,6.04185209534431
"PhL","ssp245",2081,1,4.67904040705473
"PhL","ssp245",2081,2,4.50656497752525
"PhL","ssp245",2081,3,9.78466532094454
"PhL","ssp245",2081,4,18.8028991863159
"PhL","ssp245",2081,5,14.4993929268644
"PhL","ssp245",2081,6,12.9708199815179
"PhL","ssp245",2081,7,10.7024870631426
"PhL","ssp245",2081,8,10.0693110937456
"PhL","ssp245",2081,9,9.74901275488029
"PhL","ssp245",2081,10,8.6451721982596
"PhL","ssp245",2081,11,7.97447047287635
"PhL","ssp245",2081,12,6.41115264736528
"PhL","ssp245",2082,1,6.16236570105129
"PhL","ssp245",2082,2,6.62941340214996
"PhL","ssp245",2082,3,8.74694654904663
"PhL","ssp245",2082,4,16.7003702632861
"PhL","ssp245",2082,5,12.5946016253749
"PhL","ssp245",2082,6,11.1443049285414
"PhL","ssp245",2082,7,9.99820591083104
"PhL","ssp245",2082,8,10.2696234288656
"PhL","ssp245",2082,9,10.9062510387048
"PhL","ssp245",2082,10,10.1297201596773
"PhL","ssp245",2082,11,8.3650447636913
"PhL","ssp245",2082,12,6.25185741526962
"PhL","ssp245",2083,1,4.51693709936531
"PhL","ssp245",2083,2,4.9048706498768
"PhL","ssp245",2083,3,10.0363905904695
"PhL","ssp245",2083,4,15.668432868515
"PhL","ssp245",2083,5,14.4930134721676
"PhL","ssp245",2083,6,12.1432438486469
"PhL","ssp245",2083,7,10.8015893642593
"PhL","ssp245",2083,8,9.28207502389819
"PhL","ssp245",2083,9,10.7382386331165
"PhL","ssp245",2083,10,9.26181214280312
"PhL","ssp245",2083,11,8.73442799142787
"PhL","ssp245",2083,12,6.8771127736661
"PhL","ssp245",2084,1,5.49195800039355
"PhL","ssp245",2084,2,8.81159452328162
"PhL","ssp245",2084,3,11.0269179012282
"PhL","ssp245",2084,4,17.3843363867562
"PhL","ssp245",2084,5,14.588411452101
"PhL","ssp245",2084,6,12.967968930677
"PhL","ssp245",2084,7,10.0489966818141
"PhL","ssp245",2084,8,9.26117110338754
"PhL","ssp245",2084,9,9.33800989497499
"PhL","ssp245",2084,10,8.81029372725479
"PhL","ssp245",2084,11,8.27169364814866
"PhL","ssp245",2084,12,7.11965730985688
"PhL","ssp245",2085,1,6.17685984759094
"PhL","ssp245",2085,2,8.45412663017897
"PhL","ssp245",2085,3,13.9205781136642
"PhL","ssp245",2085,4,15.246819087703
"PhL","ssp245",2085,5,15.1519783550724
"PhL","ssp245",2085,6,14.1255811029011
"PhL","ssp245",2085,7,9.80862614125667
"PhL","ssp245",2085,8,9.31316013646785
"PhL","ssp245",2085,9,10.2130508236674
"PhL","ssp245",2085,10,9.0379341814259
"PhL","ssp245",2085,11,8.31284517763412
"PhL","ssp245",2085,12,7.61512172596107
"PhL","ssp245",2086,1,5.50516814628216
"PhL","ssp245",2086,2,4.41771863897202
"PhL","ssp245",2086,3,8.32099327587058
"PhL","ssp245",2086,4,15.9529485211672
"PhL","ssp245",2086,5,14.8997447500753
"PhL","ssp245",2086,6,10.0662742172703
"PhL","ssp245",2086,7,9.17306128386334
"PhL","ssp245",2086,8,10.0398591254453
"PhL","ssp245",2086,9,10.6212710567613
"PhL","ssp245",2086,10,9.12460211269398
"PhL","ssp245",2086,11,7.94879415565995
"PhL","ssp245",2086,12,6.30330040436521
"PhL","ssp245",2087,1,5.80307379908778
"PhL","ssp245",2087,2,8.11322490147007
"PhL","ssp245",2087,3,12.6024422256842
"PhL","ssp245",2087,4,20.4767049301878
"PhL","ssp245",2087,5,15.0333508767241
"PhL","ssp245",2087,6,11.6370440867105
"PhL","ssp245",2087,7,11.5426263935311
"PhL","ssp245",2087,8,10.6842921188974
"PhL","ssp245",2087,9,9.8477914323526
"PhL","ssp245",2087,10,8.68750209744896
"PhL","ssp245",2087,11,8.00557253081161
"PhL","ssp245",2087,12,7.12596645561497
"PhL","ssp245",2088,1,5.25720413102647
"PhL","ssp245",2088,2,3.11846141818439
"PhL","ssp245",2088,3,8.6519726038491
"PhL","ssp245",2088,4,14.4999735914429
"PhL","ssp245",2088,5,14.352939955247
"PhL","ssp245",2088,6,14.3311339131969
"PhL","ssp245",2088,7,10.4675260986399
"PhL","ssp245",2088,8,9.02229670601533
"PhL","ssp245",2088,9,9.32982771573161
"PhL","ssp245",2088,10,8.10422237530602
"PhL","ssp245",2088,11,8.02305666083662
"PhL","ssp245",2088,12,7.33232362856066
"PhL","ssp245",2089,1,4.55638940276481
"PhL","ssp245",2089,2,7.60026693265487
"PhL","ssp245",2089,3,10.1525898737539
"PhL","ssp245",2089,4,14.9128752793632
"PhL","ssp245",2089,5,13.0251903398873
"PhL","ssp245",2089,6,9.54195289940377
"PhL","ssp245",2089,7,9.26343439568474
"PhL","ssp245",2089,8,9.18657376765494
"PhL","ssp245",2089,9,9.61002464341389
"PhL","ssp245",2089,10,8.00867725898845
"PhL","ssp245",2089,11,7.40455940220498
"PhL","ssp245",2089,12,7.21904863998283
"PhL","ssp245",2090,1,4.62649955248112
"PhL","ssp245",2090,2,4.79430485119351
"PhL","ssp245",2090,3,9.43305010540581
"PhL","ssp245",2090,4,14.5949704348551
"PhL","ssp245",2090,5,13.1314615771847
"PhL","ssp245",2090,6,9.09333782701504
"PhL","ssp245",2090,7,9.09719704225098
"PhL","ssp245",2090,8,9.76379747570292
"PhL","ssp245",2090,9,9.34454407344316
"PhL","ssp245",2090,10,9.31006740563365
"PhL","ssp245",2090,11,7.33916169889205
"PhL","ssp245",2090,12,6.28380423245486
"PhL","ssp245",2091,1,6.52737789380787
"PhL","ssp245",2091,2,7.3453708820838
"PhL","ssp245",2091,3,12.3563927895989
"PhL","ssp245",2091,4,15.5322010949682
"PhL","ssp245",2091,5,17.5980581111773
"PhL","ssp245",2091,6,11.9909957937052
"PhL","ssp245",2091,7,10.4374868193919
"PhL","ssp245",2091,8,9.4971659816395
"PhL","ssp245",2091,9,9.45542222793581
"PhL","ssp245",2091,10,8.94280787697862
"PhL","ssp245",2091,11,7.68403837809107
"PhL","ssp245",2091,12,6.54423121627018
"PhL","ssp245",2092,1,5.86351047466436
"PhL","ssp245",2092,2,9.15698967321072
"PhL","ssp245",2092,3,14.1731055805478
"PhL","ssp245",2092,4,15.6639319138163
"PhL","ssp245",2092,5,12.9661702076393
"PhL","ssp245",2092,6,9.9263043083597
"PhL","ssp245",2092,7,8.11766697913148
"PhL","ssp245",2092,8,8.81707438489523
"PhL","ssp245",2092,9,10.1068855537881
"PhL","ssp245",2092,10,8.53057942089413
"PhL","ssp245",2092,11,7.09157413817195
"PhL","ssp245",2092,12,6.71441819779108
"PhL","ssp245",2093,1,5.2684323084167
"PhL","ssp245",2093,2,7.84428066218177
"PhL","ssp245",2093,3,9.51231435198086
"PhL","ssp245",2093,4,14.2326806676604
"PhL","ssp245",2093,5,12.1766320594648
"PhL","ssp245",2093,6,11.119884880449
"PhL","ssp245",2093,7,10.8587414834374
"PhL","ssp245",2093,8,9.91358482853269
"PhL","ssp245",2093,9,9.78911324155951
"PhL","ssp245",2093,10,9.89929416553739
"PhL","ssp245",2093,11,7.61419883142175
"PhL","ssp245",2093,12,6.78157417151712
"PhL","ssp245",2094,1,7.72291981729191
"PhL","ssp245",2094,2,12.7409180799611
"PhL","ssp245",2094,3,12.0137971132122
"PhL","ssp245",2094,4,14.8541442077984
"PhL","ssp245",2094,5,14.8614874672467
"PhL","ssp245",2094,6,10.7275192222341
"PhL","ssp245",2094,7,9.39210634385736
"PhL","ssp245",2094,8,10.678543072369
"PhL","ssp245",2094,9,10.1371470746883
"PhL","ssp245",2094,10,8.62135111844911
"PhL","ssp245",2094,11,7.6607303677853
"PhL","ssp245",2094,12,6.58121950572005
"PhL","ssp245",2095,1,4.49961476166822
"PhL","ssp245",2095,2,5.72912954917518
"PhL","ssp245",2095,3,9.57170098969953
"PhL","ssp245",2095,4,14.7419537304243
"PhL","ssp245",2095,5,14.0895800577404
"PhL","ssp245",2095,6,10.9693775553064
"PhL","ssp245",2095,7,9.39671187100716
"PhL","ssp245",2095,8,9.8757706353919
"PhL","ssp245",2095,9,10.7316172249322
"PhL","ssp245",2095,10,8.77770329275283
"PhL","ssp245",2095,11,9.08751138963684
"PhL","ssp245",2095,12,7.38263177537044
"PhL","ssp245",2096,1,4.73000253640778
"PhL","ssp245",2096,2,7.07807453249633
"PhL","ssp245",2096,3,11.3356648873793
"PhL","ssp245",2096,4,15.7307866775
"PhL","ssp245",2096,5,15.0546329377411
"PhL","ssp245",2096,6,11.8078135468214
"PhL","ssp245",2096,7,11.8006148702989
"PhL","ssp245",2096,8,10.4461270244895
"PhL","ssp245",2096,9,10.0308703346165
"PhL","ssp245",2096,10,8.82132378135354
"PhL","ssp245",2096,11,8.75326726213105
"PhL","ssp245",2096,12,6.76317422919916
"PhL","ssp245",2097,1,5.9489510242531
"PhL","ssp245",2097,2,6.8682095389419
"PhL","ssp245",2097,3,11.3782717933816
"PhL","ssp245",2097,4,16.9754608149083
"PhL","ssp245",2097,5,15.3387791216431
"PhL","ssp245",2097,6,13.1916605405765
"PhL","ssp245",2097,7,10.3276805373292
"PhL","ssp245",2097,8,10.6538910760375
"PhL","ssp245",2097,9,10.2412980405495
"PhL","ssp245",2097,10,9.92744520142804
"PhL","ssp245",2097,11,8.23665460483748
"PhL","ssp245",2097,12,5.95224716668481
"PhL","ssp245",2098,1,6.50413833766858
"PhL","ssp245",2098,2,6.6110534075771
"PhL","ssp245",2098,3,10.0105246205318
"PhL","ssp245",2098,4,15.1231878295154
"PhL","ssp245",2098,5,13.4905784355398
"PhL","ssp245",2098,6,9.99302705125531
"PhL","ssp245",2098,7,8.11933518346101
"PhL","ssp245",2098,8,9.92861823027734
"PhL","ssp245",2098,9,10.469197398212
"PhL","ssp245",2098,10,8.96637923528309
"PhL","ssp245",2098,11,8.29180853359958
"PhL","ssp245",2098,12,6.60309476465788
"PhL","ssp245",2099,1,5.08837967151189
"PhL","ssp245",2099,2,5.28774464292556
"PhL","ssp245",2099,3,9.93176746968502
"PhL","ssp245",2099,4,17.6611339589995
"PhL","ssp245",2099,5,18.0195655268283
"PhL","ssp245",2099,6,15.852554716483
"PhL","ssp245",2099,7,11.832895116094
"PhL","ssp245",2099,8,10.3865513134892
"PhL","ssp245",2099,9,9.54314590359636
"PhL","ssp245",2099,10,8.69717251357529
"PhL","ssp245",2099,11,8.07627804112935
