"","simulation","year","month","prod_Cop","prod_Eup","prod_MZL","prod_MZS","prod_NCa","prod_Ph_Total","WGOA_prod_Ph_centered_1"
"438","ssp126",2016,6,8.06709946627127,1.56303059617207,13.6511234899963,8.06022992914237,4.07517499969982,72.7789400761924,1.93115812637648
"439","ssp126",2016,7,9.14759118004334,3.45675467733241,11.999371127994,7.26543233204267,-0.279412693342526,74.2148768505674,1.96926009609319
"440","ssp126",2016,8,6.75618276830646,2.95492825974085,9.88452928829211,6.07772729858741,-0.0159475950896013,68.6314595084575,1.82110649888665
"441","ssp126",2016,9,6.20442931996168,2.61291195304457,9.46297889892371,5.63558357006449,-0.00228297698112109,67.1597903208841,1.78205638482969
"442","ssp126",2016,10,1.87090690076645,0.847592059957108,3.21160102704818,2.56818618223043,-0.0006985977478784,32.7257135690703,0.868362848293979
"443","ssp126",2016,11,-0.321501676429814,-0.18599959075145,0.0770379788926476,0.511586769538943,-0.000251595507328705,11.3814520251003,0.302001973994486
"444","ssp126",2016,12,-0.392916530695591,-0.181582409118323,-0.0355432045371987,0.036584995274147,-0.000141998583440121,3.56141103131652,0.0945005223666837
"445","ssp126",2017,1,-0.177165168742775,-0.110173752514375,0.188918822528194,0.228827880318497,-0.000861755340201214,4.32366111973876,0.114726503276089
"446","ssp126",2017,2,0.117148713031845,-0.0632650164886255,1.06891950881772,1.29104842180936,-0.000171808888989633,12.5497843409866,0.333003173569116
"447","ssp126",2017,3,1.00357300943802,-0.0257171181931497,2.59918366061745,1.90908693538818,0.00338729678095146,26.6539984818905,0.707252478736871
"448","ssp126",2017,4,2.57309928252591,0.0152387765335953,4.01073959050744,3.28103629153842,0.320693591435432,43.3814712686225,1.15110883295171
"449","ssp126",2017,5,7.78337205968987,0.227646438689439,9.47531207970879,5.83906170421986,3.15446894242446,67.0191938564034,1.77832571762517
"450","ssp126",2017,6,9.06624221813836,1.23217116806661,11.4832396721119,7.05725449921295,2.97077035510113,66.6150490556026,1.76760190774992
"451","ssp126",2017,7,8.76644891487286,2.83243105939999,10.8073396738379,6.66645911076626,-0.227500771420735,65.5163780157615,1.73844914041665
"452","ssp126",2017,8,5.66758210059825,2.56572139143144,8.52743472982291,5.40749916593912,-0.0124073345965994,59.4271015516441,1.57687278721444
"453","ssp126",2017,9,4.66238046253768,1.50270713180447,7.26273709588356,4.46851636768792,-0.00189881797017188,56.7796693380419,1.50662430285926
"454","ssp126",2017,10,2.14165782463107,0.461019161271308,3.82023858934705,2.22495563789269,-0.000898929011691449,35.3357678417813,0.937619524933577
"455","ssp126",2017,11,-0.0840628482812799,-0.0788962137983089,0.325314635955753,0.573323276480788,-0.000285250831157569,13.1214151625811,0.348171153554175
"456","ssp126",2017,12,-0.437779127680397,-0.140407830216817,-0.134196069857153,-0.0748807194426891,-0.000112760639311508,2.49247744044279,0.0661368255553327
"457","ssp126",2018,1,-0.223098340525613,-0.100334624716735,0.206051110485436,0.109752956997453,-0.000812543787143438,3.67639908358857,0.0975516812781613
"458","ssp126",2018,2,0.0520645938030036,-0.0605667622436405,0.857188240291395,0.834305504199757,0.00527122966675938,9.81958449790349,0.260558485475528
"459","ssp126",2018,3,1.05683992168215,-0.016508665160478,3.31730112418402,2.46125658790471,0.114318784803492,30.367712488446,0.805794295576876
"460","ssp126",2018,4,3.3381265609468,0.0722373793580895,5.23141370735572,3.33116658076182,1.04714881717747,48.6511722491577,1.29093810033979
"461","ssp126",2018,5,6.32972446561196,0.375987481840009,9.63579567600905,5.75121575922383,4.74720667971869,63.577685379331,1.6870067583832
"462","ssp126",2018,6,7.89666687718427,1.13091448068906,11.3560984290264,6.65562813566975,3.61787806264157,65.0948094808075,1.72726299918886
"463","ssp126",2018,7,8.68505072159811,2.7225268549069,10.0808476769777,5.84113179861832,-0.21556592281564,60.3644695227605,1.60174544643332
"464","ssp126",2018,8,8.51764707503792,2.69892106223287,11.7222412325984,7.03802331948612,-0.0133661015013519,77.0582416039005,2.04470756680248
"465","ssp126",2018,9,7.27620741719121,3.1811320210539,9.09426035193378,5.2216953051554,-0.00184937499500445,59.3106139274375,1.57378183780142
"466","ssp126",2018,10,2.5658424413521,0.821295521063873,5.20727121023861,2.92317004052632,-0.000676930638159708,40.1750425929268,1.06602761595083
"467","ssp126",2018,11,-0.251670188852191,-0.114030421587812,-0.389293905589914,0.411604333613728,-0.000271981803954229,10.7834085122244,0.28613314451431
"468","ssp126",2018,12,-0.401062248747153,-0.18414437929812,-0.0936510673431969,-0.0158399637750236,-0.000152830858317305,3.31907447414841,0.0880702252064976
"469","ssp126",2019,1,-0.210355690644244,-0.115500906937745,0.0996901347069558,0.0661615583052075,-0.00103483991465655,3.22720877763569,0.0856326081407633
"470","ssp126",2019,2,0.0672082709753871,-0.065900468313873,1.0135459773091,1.08764168646573,0.00566311237877237,11.0108043159659,0.292166995156262
"471","ssp126",2019,3,1.10036894980217,-0.0166337466455397,3.22668883901032,2.26858526652615,0.173348723222481,31.184892547589,0.827477819825439
"472","ssp126",2019,4,6.03603803566524,0.158380422120657,6.74240130299136,3.94509261666403,2.08653794378234,60.9933957123482,1.61843373456505
"473","ssp126",2019,5,5.68618550590886,0.621657287057314,10.4019713710198,6.18633431492519,6.43979773528417,64.4653502408458,1.71056056679286
"474","ssp126",2019,6,7.85654672074257,1.4061850919931,12.9295933217628,7.83433162382631,4.64075086504574,72.8880762384307,1.93405400788242
"475","ssp126",2019,7,8.6640365224573,3.31932607859259,11.3522360552009,6.59865100401866,-0.235433109476093,68.8607461573107,1.82719052229698
"476","ssp126",2019,8,7.84814218944213,3.33577240987304,10.2123425245121,5.94444068259718,-0.0132203043284697,71.1643530778736,1.88831574918219
"477","ssp126",2019,9,6.6355056644093,2.54609662101279,9.84884345280534,5.38330094740534,-0.00178143859363059,68.9157968022039,1.82865126767382
"478","ssp126",2019,10,3.40558473208841,1.00359602611076,5.06257720038565,2.88425782625616,-0.000503217434529324,39.1310548808704,1.03832584739163
"479","ssp126",2019,11,-0.416879246163341,-0.156797743502892,-0.25152414136669,0.417930539051764,-0.000203781559171166,8.37435026643209,0.222209811701197
"480","ssp126",2019,12,-0.393526491155495,-0.163343414994166,-0.123225381031732,-0.064542187229142,-0.000138262052241263,3.17040871647,0.0841254427494569
