akfin_year,species_name,fmp_gear,harvest_description,conf_flag,catch_lb,catch_mt
2018,"skate, Alaskan",TRW,Federally managed (Groundfish) ,0,4864,2.206271488
2018,"skate, Alaskan",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2018,"skate, Alaskan",TRW,Rockfish Pilot Program,0,1866,0.846402672
2019,"skate, Alaskan",HAL,Federally managed (Groundfish) ,1,NA,NA
2019,"skate, Alaskan",HAL,Test fishery - long term stock assessment,0,790,0.35833768
2019,"skate, Alaskan",TRW,Exploratory (Shellfish),1,NA,NA
2019,"skate, Alaskan",TRW,Federally managed (Groundfish) ,0,5004,2.269774368
2019,"skate, Alaskan",TRW,Rockfish Pilot Program,0,25352,11.49946438
2020,"skate, Alaskan",TRW,Federally managed (Groundfish) ,1,NA,NA
2020,"skate, Alaskan",TRW,Rockfish Pilot Program,1,NA,NA
2021,"skate, Alaskan",HAL,Federally managed (Groundfish) ,1,NA,NA
2021,"skate, Alaskan",HAL,Test fishery - long term stock assessment,1,NA,NA
2021,"skate, Alaskan",TRW,Federally managed (Groundfish) ,0,4334,1.965867728
2021,"skate, Alaskan",TRW,Rockfish Pilot Program,0,74210,33.66106232
2022,"skate, Alaskan",HAL,Federally managed (Groundfish) ,0,1482,0.672223344
2022,"skate, Alaskan",HAL,Test fishery - long term stock assessment,1,NA,NA
2022,"skate, Alaskan",TRW,Federally managed (Groundfish) ,0,3886,1.762658512
2022,"skate, Alaskan",TRW,Rockfish Pilot Program,0,61427,27.86279578
2023,"skate, Alaskan",HAL,Federally managed (Groundfish) ,1,NA,NA
2023,"skate, Alaskan",HAL,Test fishery - long term stock assessment,1,NA,NA
2023,"skate, Alaskan",TRW,Federally managed (Groundfish) ,1,NA,NA
2023,"skate, Alaskan",TRW,Rockfish Pilot Program,0,17067,7.741454664
2011,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2011,"skate, Aleutian",HAL,Test fishery - long term stock assessment,1,NA,NA
2011,"skate, Aleutian",TRW,Federally managed (Groundfish) ,1,NA,NA
2012,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2012,"skate, Aleutian",HAL,Test fishery - long term stock assessment,1,NA,NA
2012,"skate, Aleutian",TRW,Federally managed (Groundfish) ,1,NA,NA
2013,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2013,"skate, Aleutian",HAL,Test fishery - long term stock assessment,1,NA,NA
2014,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2014,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,63331,28.72643495
2014,"skate, Aleutian",TRW,Rockfish Pilot Program,1,NA,NA
2015,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2015,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,24363,11.0508619
2015,"skate, Aleutian",TRW,Federally managed (Groundfish) ,0,1185,0.53750652
2016,"skate, Aleutian",HAL,Federally managed (Groundfish) ,0,3029,1.373930168
2016,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,14258,6.467314736
2016,"skate, Aleutian",HAL,Test fishery - special study,1,NA,NA
2016,"skate, Aleutian",JIG,Federally managed (Groundfish) ,1,NA,NA
2016,"skate, Aleutian",TRW,Federally managed (Groundfish) ,1,NA,NA
2017,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2017,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,7596,3.445484832
2017,"skate, Aleutian",TRW,Federally managed (Groundfish) ,0,2856,1.295458752
2017,"skate, Aleutian",TRW,Rockfish Pilot Program,0,544,0.246754048
2018,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2018,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,9584,4.347225728
2018,"skate, Aleutian",TRW,Federally managed (Groundfish) ,1,NA,NA
2018,"skate, Aleutian",TRW,Rockfish Pilot Program,1,NA,NA
2019,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2019,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,8255,3.74440196
2020,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,2764,1.253728288
2020,"skate, Aleutian",TRW,Federally managed (Groundfish) ,1,NA,NA
2020,"skate, Aleutian",TRW,Rockfish Pilot Program,1,NA,NA
2021,"skate, Aleutian",HAL,Federally managed (Groundfish) ,1,NA,NA
2021,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,4754,2.156376368
2022,"skate, Aleutian",HAL,Federally managed (Groundfish) ,0,30459,13.81595873
2022,"skate, Aleutian",HAL,Test fishery - long term stock assessment,1,NA,NA
2023,"skate, Aleutian",HAL,Federally managed (Groundfish) ,0,217521,98.66578543
2023,"skate, Aleutian",HAL,Test fishery - long term stock assessment,0,4742,2.150933264
2003,"skate, big",HAL,Test fishery - long term stock assessment,1,NA,NA
2004,"skate, big",HAL,Federally managed (Groundfish) ,0,193783,87.89841854
2004,"skate, big",HAL,Test fishery - long term stock assessment,0,26097,11.83739042
2004,"skate, big",TRW,Federally managed (Groundfish) ,0,1604916,727.9770583
2005,"skate, big",HAL,Federally managed (Groundfish) ,0,155945,70.73540444
2005,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2005,"skate, big",HAL,State managed groundfish,1,NA,NA
2005,"skate, big",HAL,Test fishery - long term stock assessment,1,NA,NA
2005,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2005,"skate, big",TRW,Federally managed (Groundfish) ,0,813636,369.0587805
2006,"skate, big",HAL,Federally managed (Groundfish) ,0,810861,367.8000627
2006,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2006,"skate, big",HAL,Test fishery - long term stock assessment,0,13194,5.984692848
2006,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2006,"skate, big",TRW,Federally managed (Groundfish) ,0,1219434,553.1255069
2006,"skate, big",TRW,Test fishery - special study,1,NA,NA
2007,"skate, big",HAL,Federally managed (Groundfish) ,0,407109,184.6613855
2007,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2007,"skate, big",HAL,Test fishery - long term stock assessment,0,15709,7.125476728
2007,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2007,"skate, big",TRW,Federally managed (Groundfish) ,0,1082800,491.1494176
2007,"skate, big",TRW,Rockfish Pilot Program,0,1082,0.490786544
2007,"skate, big",TRW,Test fishery - special study,1,NA,NA
2008,"skate, big",HAL,Federally managed (Groundfish) ,0,628156,284.9265364
2008,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2008,"skate, big",HAL,Test fishery - long term stock assessment,1,NA,NA
2008,"skate, big",JIG,Federally managed (Groundfish) ,0,1344,0.609627648
2008,"skate, big",TRW,Federally managed (Groundfish) ,0,1256836,570.0907549
2008,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2008,"skate, big",TRW,Rockfish Pilot Program,0,16347,7.414868424
2009,"skate, big",HAL,Federally managed (Groundfish) ,0,614258,278.6225147
2009,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2009,"skate, big",HAL,State managed groundfish,1,NA,NA
2009,"skate, big",HAL,Test fishery - long term stock assessment,0,40003,18.14504078
2009,"skate, big",JIG,Federally managed (Groundfish) ,0,1632,0.740262144
2009,"skate, big",POT,Federally managed (Groundfish) ,1,NA,NA
2009,"skate, big",TRW,Amendment 80,1,NA,NA
2009,"skate, big",TRW,Federally managed (Groundfish) ,0,2321403,1052.96983
2009,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2009,"skate, big",TRW,Forfeited catch - trip limit overage,1,NA,NA
2009,"skate, big",TRW,Rockfish Pilot Program,0,5621,2.549640632
2010,"skate, big",HAL,Federally managed (Groundfish) ,0,987223,447.796455
2010,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2010,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2010,"skate, big",HAL,State managed groundfish,1,NA,NA
2010,"skate, big",HAL,Test fishery - long term stock assessment,0,23598,10.70386402
2010,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2010,"skate, big",POT,Federally managed (Groundfish) ,1,NA,NA
2010,"skate, big",TRW,Amendment 80,1,NA,NA
2010,"skate, big",TRW,Federally managed (Groundfish) ,0,2784492,1263.023295
2010,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2010,"skate, big",TRW,Rockfish Pilot Program,0,7914,3.589727088
2011,"skate, big",HAL,Confiscated ,1,NA,NA
2011,"skate, big",HAL,Federally managed (Groundfish) ,0,1023909,464.4369311
2011,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2011,"skate, big",HAL,Test fishery - long term stock assessment,1,NA,NA
2011,"skate, big",JIG,Federally managed (Groundfish) ,0,216,0.097975872
2011,"skate, big",TRW,Amendment 80,1,NA,NA
2011,"skate, big",TRW,Federally managed (Groundfish) ,0,3033809,1376.111492
2011,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2011,"skate, big",TRW,Rockfish Pilot Program,0,25947,11.76935162
2011,"skate, big",TRW,Test fishery - special study,1,NA,NA
2012,"skate, big",HAL,Federally managed (Groundfish) ,0,1065037,483.0922629
2012,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2012,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2012,"skate, big",HAL,Test fishery - long term stock assessment,1,NA,NA
2012,"skate, big",JIG,Federally managed (Groundfish) ,0,251,0.113851592
2012,"skate, big",TRW,Federally managed (Groundfish) ,0,3115172,1413.017098
2012,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2012,"skate, big",TRW,Rockfish Pilot Program,0,65371,29.65176263
2013,"skate, big",HAL,Confiscated ,1,NA,NA
2013,"skate, big",HAL,Federally managed (Groundfish) ,0,550760,249.8203299
2013,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,0,1704,0.772920768
2013,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2013,"skate, big",HAL,Test fishery - long term stock assessment,1,NA,NA
2013,"skate, big",POT,Federally managed (Groundfish) ,1,NA,NA
2013,"skate, big",TRW,Federally managed (Groundfish) ,0,3254233,1476.094055
2013,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2013,"skate, big",TRW,Rockfish Pilot Program,0,6383,2.895277736
2014,"skate, big",HAL,Confiscated ,1,NA,NA
2014,"skate, big",HAL,Federally managed (Groundfish) ,0,315937,143.3064957
2014,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2014,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2014,"skate, big",HAL,Test fishery - long term stock assessment,0,32439,14.71407089
2014,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2014,"skate, big",TRW,Exploratory (Shellfish),1,NA,NA
2014,"skate, big",TRW,Federally managed (Groundfish) ,0,1203521,545.9074974
2014,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2014,"skate, big",TRW,Rockfish Pilot Program,0,15350,6.9626372
2015,"skate, big",HAL,Confiscated ,1,NA,NA
2015,"skate, big",HAL,Federally managed (Groundfish) ,0,228139,103.4820253
2015,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,0,961,0.435901912
2015,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2015,"skate, big",HAL,Test fishery - long term stock assessment,0,54099,24.53887361
2015,"skate, big",TRW,Federally managed (Groundfish) ,0,747984,339.2795585
2015,"skate, big",TRW,Rockfish Pilot Program,0,28314,12.84300389
2016,"skate, big",HAL,Federally managed (Groundfish) ,0,182695,82.86899044
2016,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,0,2551,1.157113192
2016,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2016,"skate, big",HAL,Test fishery - long term stock assessment,0,46450,21.0693484
2016,"skate, big",HAL,Test fishery - special study,1,NA,NA
2016,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2016,"skate, big",TRW,Federally managed (Groundfish) ,0,1482882,672.6234121
2016,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,0,14391,6.527642472
2016,"skate, big",TRW,Rockfish Pilot Program,0,4569,2.072461848
2017,"skate, big",HAL,Federally managed (Groundfish) ,0,112506,51.03182155
2017,"skate, big",HAL,Forfeited catch - IFQ beyond allowable overage,1,NA,NA
2017,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,0,895,0.40596484
2017,"skate, big",HAL,Forfeited catch - overage,0,370,0.16782904
2017,"skate, big",HAL,Test fishery - long term stock assessment,0,33209,15.06333673
2017,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2017,"skate, big",TRW,Federally managed (Groundfish) ,0,1554868,705.2756859
2017,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,0,2268,1.028746656
2017,"skate, big",TRW,Rockfish Pilot Program,0,8434,3.825594928
2018,"skate, big",HAL,Federally managed (Groundfish) ,0,26368,11.96031386
2018,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2018,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2018,"skate, big",HAL,Test fishery - long term stock assessment,0,26495,12.01792004
2018,"skate, big",TRW,Exploratory (Shellfish),1,NA,NA
2018,"skate, big",TRW,Federally managed (Groundfish) ,0,1173494,532.2874904
2018,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2018,"skate, big",TRW,Rockfish Pilot Program,0,19300,8.7543256
2019,"skate, big",HAL,Federally managed (Groundfish) ,0,62073,28.15581622
2019,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2019,"skate, big",HAL,Forfeited catch - overage,1,NA,NA
2019,"skate, big",HAL,Test fishery - long term stock assessment,0,44144,20.02336525
2019,"skate, big",POT,Federally managed (Groundfish) ,1,NA,NA
2019,"skate, big",TRW,Exploratory (Shellfish),1,NA,NA
2019,"skate, big",TRW,Federally managed (Groundfish) ,0,1689772,766.467061
2019,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2019,"skate, big",TRW,Rockfish Pilot Program,0,7294,3.308500048
2020,"skate, big",HAL,Federally managed (Groundfish) ,0,2942,1.334467664
2020,"skate, big",HAL,Test fishery - long term stock assessment,0,18836,8.543858912
2020,"skate, big",TRW,Federally managed (Groundfish) ,0,1465323,664.6587902
2020,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2020,"skate, big",TRW,Rockfish Pilot Program,0,7610,3.45183512
2021,"skate, big",HAL,Federally managed (Groundfish) ,0,231743,105.1167709
2021,"skate, big",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2021,"skate, big",HAL,Test fishery - long term stock assessment,0,27972,12.68787542
2021,"skate, big",JIG,Federally managed (Groundfish) ,1,NA,NA
2021,"skate, big",TRW,Federally managed (Groundfish) ,0,276533,125.4331565
2021,"skate, big",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2021,"skate, big",TRW,Rockfish Pilot Program,0,12341,5.597778872
2022,"skate, big",HAL,Federally managed (Groundfish) ,0,186692,84.68199766
2022,"skate, big",HAL,Test fishery - long term stock assessment,1,NA,NA
2022,"skate, big",POT,Federally managed (Groundfish) ,1,NA,NA
2022,"skate, big",TRW,Federally managed (Groundfish) ,0,184334,83.61242773
2022,"skate, big",TRW,Rockfish Pilot Program,0,39405,17.87379276
2023,"skate, big",HAL,Federally managed (Groundfish) ,0,139420,63.23979664
2023,"skate, big",HAL,Test fishery - long term stock assessment,0,12857,5.831832344
2023,"skate, big",POT,Federally managed (Groundfish) ,1,NA,NA
2023,"skate, big",TRW,Federally managed (Groundfish) ,0,316452,143.5400956
2023,"skate, big",TRW,Rockfish Pilot Program,0,25047,11.36111882
1999,"skate, longnose",HAL,Test fishery - long term stock assessment,1,NA,NA
2000,"skate, longnose",HAL,Test fishery - long term stock assessment,0,27424,12.43930701
2001,"skate, longnose",HAL,Federally managed (Groundfish) ,1,NA,NA
2001,"skate, longnose",HAL,Test fishery - long term stock assessment,0,12694,5.757896848
2001,"skate, longnose",TRW,Federally managed (Groundfish) ,0,5358,2.430345936
2002,"skate, longnose",HAL,Federally managed (Groundfish) ,0,1579,0.716221768
2002,"skate, longnose",HAL,Test fishery - long term stock assessment,1,NA,NA
2002,"skate, longnose",TRW,Federally managed (Groundfish) ,1,NA,NA
2003,"skate, longnose",HAL,Federally managed (Groundfish) ,1,NA,NA
2003,"skate, longnose",HAL,Test fishery - long term stock assessment,0,58376,26.47888659
2003,"skate, longnose",TRW,Federally managed (Groundfish) ,0,24618,11.16652786
2004,"skate, longnose",HAL,Federally managed (Groundfish) ,0,333463,151.2561491
2004,"skate, longnose",HAL,Test fishery - long term stock assessment,0,36791,16.68810327
2004,"skate, longnose",TRW,Federally managed (Groundfish) ,0,208851,94.73314279
2005,"skate, longnose",HAL,Federally managed (Groundfish) ,0,102523,46.50361262
2005,"skate, longnose",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2005,"skate, longnose",HAL,Forfeited catch - overage,1,NA,NA
2005,"skate, longnose",HAL,State managed groundfish,1,NA,NA
2005,"skate, longnose",HAL,Test fishery - long term stock assessment,0,82756,37.53745955
2005,"skate, longnose",TRW,Federally managed (Groundfish) ,0,1360472,617.0992154
2006,"skate, longnose",HAL,Federally managed (Groundfish) ,0,278542,126.3444229
2006,"skate, longnose",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2006,"skate, longnose",HAL,Test fishery - long term stock assessment,0,35772,16.22589302
2006,"skate, longnose",TRW,Federally managed (Groundfish) ,0,354175,160.6509466
2006,"skate, longnose",TRW,Test fishery - special study,1,NA,NA
2007,"skate, longnose",HAL,Federally managed (Groundfish) ,0,302772,137.334957
2007,"skate, longnose",HAL,Test fishery - long term stock assessment,0,48536,22.01554131
2007,"skate, longnose",TRW,Federally managed (Groundfish) ,0,599263,271.8209027
2007,"skate, longnose",TRW,Rockfish Pilot Program,0,7699,3.492204808
2007,"skate, longnose",TRW,Test fishery - special study,0,155287,70.4369409
2008,"skate, longnose",HAL,Federally managed (Groundfish) ,0,407563,184.8673163
2008,"skate, longnose",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2008,"skate, longnose",HAL,Test fishery - long term stock assessment,1,NA,NA
2008,"skate, longnose",JIG,Federally managed (Groundfish) ,0,287,0.130180904
2008,"skate, longnose",TRW,Federally managed (Groundfish) ,0,791760,359.1360019
2008,"skate, longnose",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2008,"skate, longnose",TRW,Rockfish Pilot Program,0,22259,10.09650433
2008,"skate, longnose",TRW,Test fishery - special study,1,NA,NA
2009,"skate, longnose",HAL,Federally managed (Groundfish) ,0,566873,257.1290578
2009,"skate, longnose",HAL,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2009,"skate, longnose",HAL,State managed groundfish,0,54331,24.64410695
2009,"skate, longnose",HAL,Test fishery - long term stock assessment,0,88678,40.22363138
2009,"skate, longnose",JIG,Federally managed (Groundfish) ,1,NA,NA
2009,"skate, longnose",TRW,Amendment 80,1,NA,NA
2009,"skate, longnose",TRW,Federally managed (Groundfish) ,0,874698,396.7560152
2009,"skate, longnose",TRW,Forfeited catch - bycatch overage - federally mana,1,NA,NA
2009,"skate, longnose",TRW,Rockfish Pilot Program,0,12763,5.789194696
2010,"skate, longnose",HAL,Federally managed (Groundfish) ,0,440293,199.7133825
2010,"skate, longnose",HAL,Forfeited catch - overage,1,NA,NA
2010,"skate, longnose",HAL,State managed groundfish,1,NA,NA
2010,"skate, longnose",HAL,Test fishery - long term stock assessment,0,62879,28.52141137
2010,"skate, longnose",JIG,Federally managed (Groundfish) ,0,418,0.189601456
2010,"skate, longnose",TRW,Amendment 80,1,NA,NA
2010,"skate, longnose",TRW,Federally managed (Groundfish) ,0,953651,432.5684644
