"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt"
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","D","NPT",0,1007.54
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",1,NA
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","D","PTR",1,NA
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,11618.52
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",1,NA
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,34934.68
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","R","OTH",1,NA
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,18453.24
"1999","PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","D","HAL",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","D","NPT",0,31.02
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R","HAL",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R","JIG",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R","NPT",0,1899.18
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R","PTR",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","HAL",0,5.94
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","NPT",0,371.38
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","POT",0,1.61
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","PTR",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","HAL",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","NPT",0,1432.69
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","PTR",1,NA
"1999","PEL7","Pelagic Shelf Rockfish","rockfish, yellowtail","R","HAL",1,NA
"1999","PLCK","Pollock","pollock, walleye","D","HAL",0,100.14
"1999","PLCK","Pollock","pollock, walleye","D","NPT",0,731.69
"1999","PLCK","Pollock","pollock, walleye","D","POT",1,NA
"1999","PLCK","Pollock","pollock, walleye","D","PTR",1,NA
"1999","PLCK","Pollock","pollock, walleye","R","HAL",0,46.03
"1999","PLCK","Pollock","pollock, walleye","R","JIG",1,NA
"1999","PLCK","Pollock","pollock, walleye","R","NPT",0,1959.1
"1999","PLCK","Pollock","pollock, walleye","R","POT",1,NA
"1999","PLCK","Pollock","pollock, walleye","R","PTR",0,87719.94
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",1,NA
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","NPT",0,1373.69
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","POT",1,NA
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","PTR",1,NA
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",1,NA
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","NPT",0,7560.16
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","POT",1,NA
"1999","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","PTR",1,NA
"1999","REXS","Rex Sole","sole, rex","D","NPT",0,131.26
"1999","REXS","Rex Sole","sole, rex","D","POT",1,NA
"1999","REXS","Rex Sole","sole, rex","D","PTR",1,NA
"1999","REXS","Rex Sole","sole, rex","R","NPT",0,2855.05
"1999","REXS","Rex Sole","sole, rex","R","POT",1,NA
"1999","REXS","Rex Sole","sole, rex","R","PTR",1,NA
"1999","SABL","Sablefish","sablefish (blackcod)","D","HAL",0,164.16
"1999","SABL","Sablefish","sablefish (blackcod)","D","NPT",0,670.03
"1999","SABL","Sablefish","sablefish (blackcod)","D","POT",0,5.31
"1999","SABL","Sablefish","sablefish (blackcod)","D","PTR",1,NA
"1999","SABL","Sablefish","sablefish (blackcod)","R","HAL",0,5700.67
"1999","SABL","Sablefish","sablefish (blackcod)","R","JIG",1,NA
"1999","SABL","Sablefish","sablefish (blackcod)","R","NPT",0,752.14
"1999","SABL","Sablefish","sablefish (blackcod)","R","POT",1,NA
"1999","SABL","Sablefish","sablefish (blackcod)","R","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","HAL",0,55.84
"1999","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","NPT",0,422.43
"1999","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","POT",1,NA
"1999","SFL1","Shallow Water Flatfish","flatfish, shallow water","D","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","flatfish, shallow water","R","HAL",1,NA
"1999","SFL1","Shallow Water Flatfish","flatfish, shallow water","R","NPT",0,4.47
"1999","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","D","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, general","R","HAL",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, general","R","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, general","R","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, starry","D","HAL",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, starry","D","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, starry","R","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","flounder, starry","R","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, English","D","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, English","R","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, English","R","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, butter","D","HAL",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, butter","D","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, butter","R","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, butter","R","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, rock","D","HAL",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, rock","D","NPT",0,33.22
"1999","SFL1","Shallow Water Flatfish","sole, rock","D","POT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, rock","R","HAL",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, rock","R","NPT",0,1717.03
"1999","SFL1","Shallow Water Flatfish","sole, rock","R","POT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, rock","R","PTR",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, sand","D","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, sand","R","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, yellowfin","D","NPT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, yellowfin","D","POT",1,NA
"1999","SFL1","Shallow Water Flatfish","sole, yellowfin","R","NPT",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, darkblotched","R","NPT",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, darkblotched","R","PTR",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, harlequin","D","NPT",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, harlequin","R","NPT",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, redstripe","R","PTR",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, sharpchin","D","NPT",0,66.04
"1999","SLR3","Other Slope Rockfish","rockfish, sharpchin","R","NPT",0,16.1
"1999","SLR3","Other Slope Rockfish","rockfish, shortbelly","D","NPT",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, silvergray","R","HAL",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, silvergray","R","JIG",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","HAL",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","NPT",0,346.35
"1999","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","HAL",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","JIG",1,NA
"1999","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","NPT",0,38.96
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D","HAL",0,1.81
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D","NPT",0,5.74
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","HAL",0,52.26
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","JIG",1,NA
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","NPT",0,57.26
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","POT",1,NA
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","PTR",1,NA
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D","HAL",0,20.43
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D","NPT",1,NA
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R","HAL",0,27.95
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R","NPT",0,81.04
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","HAL",0,80.96
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","NPT",0,194.3
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","POT",1,NA
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","PTR",1,NA
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","HAL",0,29.68
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","JIG",1,NA
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","NPT",0,219.95
"1999","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","PTR",1,NA
"1999","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,35.18
"1999","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","NPT",0,177.33
"1999","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","POT",1,NA
"1999","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","PTR",1,NA
"1999","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,166.07
"1999","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","NPT",0,483.79
"1999","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","PTR",1,NA
"2000","AMCK","Atka Mackerel","greenling, atka mackerel","D","NPT",0,8.49
"2000","AMCK","Atka Mackerel","greenling, atka mackerel","D","POT",1,NA
"2000","AMCK","Atka Mackerel","greenling, atka mackerel","R","NPT",0,159.57
"2000","AMCK","Atka Mackerel","greenling, atka mackerel","R","PTR",1,NA
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,942.48
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","NPT",0,12466.68
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","POT",0,11.31
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","PTR",1,NA
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,17.42
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","NPT",0,9555.86
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","POT",1,NA
"2000","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","PTR",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","D","HAL",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","D","NPT",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","D","POT",0,1.56
"2000","BABU","Black/Blue Rockfish","rockfish, black","R","HAL",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","R","JIG",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","R","NPT",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","R","OTH",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","R","POT",1,NA
"2000","BABU","Black/Blue Rockfish","rockfish, black","R","PTR",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, canary","R","POT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, canary","R","PTR",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, china","D","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, china","R","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, china","R","JIG",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, copper","D","NPT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, quillback","D","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R","JIG",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R","NPT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R","POT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","D","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, tiger","D","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, tiger","R","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","NPT",0,7.22
"2000","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","POT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","NPT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D","NPT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","HAL",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","JIG",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","NPT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","OTH",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","POT",1,NA
"2000","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R","PTR",1,NA
"2000","DFL4","Deep Water Flatfish","flatfish, deep water","D","HAL",0,24.72
"2000","DFL4","Deep Water Flatfish","flatfish, deep water","D","NPT",0,111.97
"2000","DFL4","Deep Water Flatfish","flatfish, deep water","D","POT",1,NA
"2000","DFL4","Deep Water Flatfish","flatfish, deep water","R","HAL",1,NA
"2000","DFL4","Deep Water Flatfish","flatfish, deep water","R","NPT",0,2.25
"2000","DFL4","Deep Water Flatfish","sole, dover","D","HAL",1,NA
"2000","DFL4","Deep Water Flatfish","sole, dover","D","NPT",0,115.72
"2000","DFL4","Deep Water Flatfish","sole, dover","R","NPT",0,582.17
"2000","DFL4","Deep Water Flatfish","sole, dover","R","PTR",1,NA
"2000","DFL4","Deep Water Flatfish","turbot, Greenland","D","HAL",1,NA
"2000","DFL4","Deep Water Flatfish","turbot, Greenland","R","HAL",0,2.11
"2000","DFL4","Deep Water Flatfish","turbot, Greenland","R","NPT",1,NA
"2000","FSOL","Flathead Sole","sole, flathead","D","HAL",0,4.02
"2000","FSOL","Flathead Sole","sole, flathead","D","NPT",0,229.55
"2000","FSOL","Flathead Sole","sole, flathead","D","POT",1,NA
"2000","FSOL","Flathead Sole","sole, flathead","D","PTR",1,NA
"2000","FSOL","Flathead Sole","sole, flathead","R","HAL",1,NA
"2000","FSOL","Flathead Sole","sole, flathead","R","NPT",0,1199.96
"2000","FSOL","Flathead Sole","sole, flathead","R","POT",1,NA
"2000","FSOL","Flathead Sole","sole, flathead","R","PTR",1,NA
"2000","NONQ","Non TAC Species","Pacific sand fish","R","PTR",1,NA
"2000","NONQ","Non TAC Species","abalone, northern (pinto)","D","POT",1,NA
"2000","NONQ","Non TAC Species","clam, cockle","R","POT",1,NA
"2000","NONQ","Non TAC Species","crab, Tanner, grooved (tanneri)","D","HAL",1,NA
"2000","NONQ","Non TAC Species","deep-sea smelts","R","PTR",1,NA
"2000","NONQ","Non TAC Species","eels or eel-like fish","R","HAL",1,NA
"2000","NONQ","Non TAC Species","eels or eel-like fish","R","NPT",1,NA
"2000","NONQ","Non TAC Species","greenling, kelp","R","NPT",1,NA
"2000","NONQ","Non TAC Species","greenling, rock","R","NPT",1,NA
"2000","NONQ","Non TAC Species","grenadier (rattail)","D","HAL",0,725.35
"2000","NONQ","Non TAC Species","grenadier (rattail)","D","NPT",0,80.96
"2000","NONQ","Non TAC Species","grenadier (rattail)","R","HAL",1,NA
"2000","NONQ","Non TAC Species","grenadier (rattail)","R","NPT",1,NA
"2000","NONQ","Non TAC Species","grenadier (rattail)","R","POT",1,NA
"2000","NONQ","Non TAC Species","grenadier (rattail)","R","PTR",1,NA
"2000","NONQ","Non TAC Species","grenadier, giant","D","HAL",0,862.76
"2000","NONQ","Non TAC Species","grenadier, giant","D","NPT",1,NA
"2000","NONQ","Non TAC Species","grenadier, giant","R","NPT",1,NA
"2000","NONQ","Non TAC Species","grenadier, giant","R","PTR",1,NA
"2000","NONQ","Non TAC Species","lingcod","D","HAL",1,NA
"2000","NONQ","Non TAC Species","lingcod","D","POT",1,NA
"2000","NONQ","Non TAC Species","lingcod","R","HAL",1,NA
"2000","NONQ","Non TAC Species","lingcod","R","JIG",1,NA
"2000","NONQ","Non TAC Species","lingcod","R","NPT",1,NA
"2000","NONQ","Non TAC Species","lingcod","R","POT",1,NA
"2000","NONQ","Non TAC Species","lumpsucker, smooth","R","PTR",1,NA
"2000","NONQ","Non TAC Species","prowfish","D","HAL",1,NA
"2000","NONQ","Non TAC Species","prowfish","R","NPT",1,NA
"2000","NONQ","Non TAC Species","prowfish","R","PTR",1,NA
"2000","NONQ","Non TAC Species","sea urchin","D","POT",1,NA
"2000","NONQ","Non TAC Species","shrimp, northern (pink)","R","PTR",1,NA
"2000","NONQ","Non TAC Species","shrimp, spot","R","PTR",1,NA
"2000","NONQ","Non TAC Species","snails","D","POT",1,NA
"2000","NORK","Northern Rockfish","rockfish, northern","D","HAL",1,NA
"2000","NORK","Northern Rockfish","rockfish, northern","D","NPT",0,324.98
"2000","NORK","Northern Rockfish","rockfish, northern","D","POT",0,1.06
"2000","NORK","Northern Rockfish","rockfish, northern","R","HAL",1,NA
"2000","NORK","Northern Rockfish","rockfish, northern","R","NPT",0,2984.1
"2000","NORK","Northern Rockfish","rockfish, northern","R","PTR",1,NA
"2000","OTHR","Other","Pacific sleeper shark","D","NPT",1,NA
"2000","OTHR","Other","groundfish, general","D","HAL",0,2049.39
"2000","OTHR","Other","groundfish, general","D","NPT",0,1716.99
"2000","OTHR","Other","groundfish, general","D","POT",0,306.11
"2000","OTHR","Other","groundfish, general","D","PTR",1,NA
"2000","OTHR","Other","groundfish, general","R","HAL",0,20.88
"2000","OTHR","Other","groundfish, general","R","JIG",1,NA
"2000","OTHR","Other","groundfish, general","R","NPT",0,481.03
"2000","OTHR","Other","groundfish, general","R","POT",0,68.59
"2000","OTHR","Other","groundfish, general","R","PTR",1,NA
"2000","OTHR","Other","shark, salmon","D","HAL",1,NA
"2000","OTHR","Other","shark, salmon","R","NPT",1,NA
"2000","OTHR","Other","shark, salmon","R","PTR",1,NA
"2000","OTHR","Other","shark, spiny dogfish","D","HAL",0,2.59
"2000","OTHR","Other","shark, spiny dogfish","D","NPT",1,NA
"2000","OTHR","Other","shark, spiny dogfish","D","POT",1,NA
"2000","OTHR","Other","shark, spiny dogfish","R","NPT",1,NA
"2000","OTHR","Other","squid, majestic","D","NPT",1,NA
"2000","OTHR","Other","squid, majestic","R","NPT",1,NA
"2000","OTHR","Other","squid, majestic","R","PTR",1,NA
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,75.13
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","D","NPT",0,1225.7
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",1,NA
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","D","PTR",1,NA
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,11322.71
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",1,NA
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,23564.85
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","R","OTH",1,NA
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,17196.48
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",1,NA
"2000","PCOD","Pacific Cod","cod, Pacific (gray)","R","TRW",1,NA
"2000","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","D","HAL",1,NA
"2000","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","D","NPT",0,21.06
"2000","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","D","POT",1,NA
"2000","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R","HAL",1,NA
"2000","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R","JIG",1,NA
"2000","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R","NPT",0,2340.19
