"year","species_group_code","species_group_name","species_name","retained_or_discarded","conf_flag","catch_mt"
"2020","SFL1","GOA Shallow Water Flatfish","sole, petrale","R",1,NA
"2020","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,77.5677704943
"2020","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,3098.1725724569
"2020","SFL1","GOA Shallow Water Flatfish","sole, sand","D",1,NA
"2020","SFL1","GOA Shallow Water Flatfish","sole, sand","R",0,5.9907814445
"2020","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,1.2862214479
"2020","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",0,1.9114382472
"2020","SRKR","Shortraker Rockfish","rockfish, shortraker","D",0,23.3681153569
"2020","SRKR","Shortraker Rockfish","rockfish, shortraker","R",0,174.1915880816
"2020","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,17.1316802215
"2020","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,238.2220759625
"2020","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R",1,NA
"2020","USKT","BSAI Skate and GOA Skate, Other","skate, other","D",0,270.3902305339
"2020","USKT","BSAI Skate and GOA Skate, Other","skate, other","R",0,4.9616891229
"2020","USRK","Shark","Pacific sleeper shark","D",0,89.3878694554
"2020","USRK","Shark","Pacific sleeper shark","R",0,4.4601737739
"2020","USRK","Shark","shark, other","D",0,1.9009793555
"2020","USRK","Shark","shark, other","R",0,0.6300398018
"2020","USRK","Shark","shark, salmon","D",0,30.5167609227
"2020","USRK","Shark","shark, salmon","R",0,6.5943258749
"2020","USRK","Shark","shark, spiny dogfish","D",0,569.0785045148
"2020","USRK","Shark","shark, spiny dogfish","R",0,28.0364536698
"2021","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,107.0691331562
"2021","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,832.2559629848
"2021","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,1736.1721271562
"2021","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,8110.2632687136
"2021","BSKT","GOA Skate, Big","skate, big","D",0,437.5892536888
"2021","BSKT","GOA Skate, Big","skate, big","R",0,117.7616612779
"2021","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D",0,9.4257352688
"2021","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R",0,10.0469176597
"2021","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,49.8557620459
"2021","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,6.0407998476
"2021","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D",0,7.7355670731
"2021","DFL4","GOA Deep Water Flatfish","turbot, Greenland","R",1,NA
"2021","DUSK","GOA Dusky Rockfish","rockfish, dusky","D",0,104.8736272697
"2021","DUSK","GOA Dusky Rockfish","rockfish, dusky","R",0,2792.4627343726
"2021","FSOL","Flathead Sole","sole, flathead","D",0,144.7916824764
"2021","FSOL","Flathead Sole","sole, flathead","R",0,562.2863495804
"2021","HLBT","Halibut","halibut, Pacific","D",0,2018.6159160735
"2021","HLBT","Halibut","halibut, Pacific","R",0,4092.417559747
"2021","LSKT","GOA Skate, Longnose","skate, longnose","D",0,472.4276744807
"2021","LSKT","GOA Skate, Longnose","skate, longnose","R",0,89.8684635227
"2021","NORK","Northern Rockfish","rockfish, northern","D",0,37.551305797
"2021","NORK","Northern Rockfish","rockfish, northern","R",0,2338.940949232
"2021","OCTP","Octopus","octopus, North Pacific","D",0,27.0219755549
"2021","OCTP","Octopus","octopus, North Pacific","R",0,26.6745409904
"2021","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,1276.3340107915
"2021","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,17410.5646062937
"2021","PLCK","Pollock","pollock, walleye","D",0,1307.5295592649
"2021","PLCK","Pollock","pollock, walleye","R",0,92562.3292202384
"2021","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,501.4722992321
"2021","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,26736.0793353839
"2021","REXS","GOA Rex Sole","sole, rex","D",0,42.2777400994
"2021","REXS","GOA Rex Sole","sole, rex","R",0,257.2174033627
"2021","REYE","Rougheye Rockfish","rockfish, rougheye","D",0,18.2024823372
"2021","REYE","Rougheye Rockfish","rockfish, rougheye","R",0,185.5385903677
"2021","ROCK","Other Rockfish","rockfish, canary","R",0,0.156008004
"2021","ROCK","Other Rockfish","rockfish, china","D",0,0.1168304937
"2021","ROCK","Other Rockfish","rockfish, china","R",0,0.1257654273
"2021","ROCK","Other Rockfish","rockfish, copper","R",0,0.0289095709
"2021","ROCK","Other Rockfish","rockfish, darkblotched","D",1,NA
"2021","ROCK","Other Rockfish","rockfish, darkblotched","R",1,NA
"2021","ROCK","Other Rockfish","rockfish, greenstripe","D",1,NA
"2021","ROCK","Other Rockfish","rockfish, greenstripe","R",1,NA
"2021","ROCK","Other Rockfish","rockfish, harlequin","D",0,159.5735391506
"2021","ROCK","Other Rockfish","rockfish, harlequin","R",0,222.5682188063
"2021","ROCK","Other Rockfish","rockfish, other","D",0,38.7025661906
"2021","ROCK","Other Rockfish","rockfish, other","R",1,NA
"2021","ROCK","Other Rockfish","rockfish, quillback","D",0,6.4681272278
"2021","ROCK","Other Rockfish","rockfish, quillback","R",0,8.3973877418
"2021","ROCK","Other Rockfish","rockfish, redbanded","D",0,10.973792841
"2021","ROCK","Other Rockfish","rockfish, redbanded","R",0,17.9814758067
"2021","ROCK","Other Rockfish","rockfish, redstripe","D",0,36.8673557406
"2021","ROCK","Other Rockfish","rockfish, redstripe","R",0,101.9192718403
"2021","ROCK","Other Rockfish","rockfish, rosethorn","D",0,0.1460595931
"2021","ROCK","Other Rockfish","rockfish, rosethorn","R",0,0.0139336169
"2021","ROCK","Other Rockfish","rockfish, sharpchin","D",0,34.0013610674
"2021","ROCK","Other Rockfish","rockfish, sharpchin","R",0,49.5742897612
"2021","ROCK","Other Rockfish","rockfish, silvergray","D",0,22.5221929407
"2021","ROCK","Other Rockfish","rockfish, silvergray","R",0,116.2873735265
"2021","ROCK","Other Rockfish","rockfish, tiger","D",0,1.524721385
"2021","ROCK","Other Rockfish","rockfish, tiger","R",0,0.8121792767
"2021","ROCK","Other Rockfish","rockfish, vermilion","R",1,NA
"2021","ROCK","Other Rockfish","rockfish, widow","D",0,3.6571000613
"2021","ROCK","Other Rockfish","rockfish, widow","R",0,56.6406922537
"2021","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D",0,42.4570877847
"2021","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R",0,110.7586030294
"2021","ROCK","Other Rockfish","rockfish, yellowtail","R",0,9.8540813276
"2021","SABL","Sablefish","sablefish (blackcod)","D",0,786.958299636
"2021","SABL","Sablefish","sablefish (blackcod)","R",0,8531.5993492528
"2021","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D",0,1.2966164962
"2021","SFL1","GOA Shallow Water Flatfish","flounder, general","D",0,0.40056819
"2021","SFL1","GOA Shallow Water Flatfish","flounder, general","R",1,NA
"2021","SFL1","GOA Shallow Water Flatfish","flounder, starry","D",0,71.8286310051
"2021","SFL1","GOA Shallow Water Flatfish","flounder, starry","R",0,4.1541979012
"2021","SFL1","GOA Shallow Water Flatfish","groundfish, general","D",0,15.1285127047
"2021","SFL1","GOA Shallow Water Flatfish","sole, English","D",0,60.6184759507
"2021","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,84.1894718559
"2021","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,24.0069050049
"2021","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,266.5666876179
"2021","SFL1","GOA Shallow Water Flatfish","sole, petrale","D",1,NA
"2021","SFL1","GOA Shallow Water Flatfish","sole, petrale","R",1,NA
"2021","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,166.2318173465
"2021","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,1118.9566022858
"2021","SFL1","GOA Shallow Water Flatfish","sole, sand","D",1,NA
"2021","SFL1","GOA Shallow Water Flatfish","sole, sand","R",1,NA
"2021","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,0.7482635628
"2021","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",1,NA
"2021","SRKR","Shortraker Rockfish","rockfish, shortraker","D",0,69.8116626225
"2021","SRKR","Shortraker Rockfish","rockfish, shortraker","R",0,148.0926124156
"2021","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,11.805617099
"2021","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,131.4115722672
"2021","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R",0,3.0420740302
"2021","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R",0,1.6712606386
"2021","USKT","BSAI Skate and GOA Skate, Other","skate, other","D",0,509.7635271393
"2021","USKT","BSAI Skate and GOA Skate, Other","skate, other","R",0,21.8480036878
"2021","USRK","Shark","Pacific sleeper shark","D",0,78.8684377668
"2021","USRK","Shark","Pacific sleeper shark","R",1,NA
"2021","USRK","Shark","shark, other","D",0,11.1118299137
"2021","USRK","Shark","shark, other","R",0,0.367863412
"2021","USRK","Shark","shark, salmon","D",0,40.0957533502
"2021","USRK","Shark","shark, salmon","R",0,4.6856091821
"2021","USRK","Shark","shark, spiny dogfish","D",0,821.599177862
"2021","USRK","Shark","shark, spiny dogfish","R",0,15.0052891903
"2022","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,46.3584685111
"2022","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,833.3064001389
"2022","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,1251.0724593556
"2022","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,10280.7709579878
"2022","BSKT","GOA Skate, Big","skate, big","D",0,792.3176898395
"2022","BSKT","GOA Skate, Big","skate, big","R",0,151.498308702
"2022","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D",0,7.9314092398
"2022","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R",0,4.0497060519
"2022","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,94.7778763205
"2022","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,13.8802038603
"2022","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D",0,0.5844280699
"2022","DFL4","GOA Deep Water Flatfish","turbot, Greenland","R",1,NA
"2022","DUSK","GOA Dusky Rockfish","rockfish, dusky","D",0,43.5108598772
"2022","DUSK","GOA Dusky Rockfish","rockfish, dusky","R",0,2535.6806527704
"2022","FSOL","Flathead Sole","sole, flathead","D",0,83.4644360827
"2022","FSOL","Flathead Sole","sole, flathead","R",0,479.9855375698
"2022","HLBT","Halibut","halibut, Pacific","D",0,2330.2132944003
"2022","HLBT","Halibut","halibut, Pacific","R",0,4631.459182613
"2022","LSKT","GOA Skate, Longnose","skate, longnose","D",0,506.7148732923
"2022","LSKT","GOA Skate, Longnose","skate, longnose","R",0,76.825814113
"2022","NORK","Northern Rockfish","rockfish, northern","D",0,29.3149304627
"2022","NORK","Northern Rockfish","rockfish, northern","R",0,1869.167267147
"2022","OCTP","Octopus","octopus, North Pacific","D",0,84.5053028501
"2022","OCTP","Octopus","octopus, North Pacific","R",0,61.8994035889
"2022","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,1557.2726370736
"2022","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,23830.724359386
"2022","PLCK","Pollock","pollock, walleye","D",0,1158.0176362463
"2022","PLCK","Pollock","pollock, walleye","R",0,122335.824507695
"2022","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,1046.6282735736
"2022","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,27038.8130300507
"2022","REXS","GOA Rex Sole","sole, rex","D",0,70.9689309867
"2022","REXS","GOA Rex Sole","sole, rex","R",0,624.4503399214
"2022","REYE","Rougheye Rockfish","rockfish, rougheye","D",0,34.2903347324
"2022","REYE","Rougheye Rockfish","rockfish, rougheye","R",0,247.4322027961
"2022","ROCK","Other Rockfish","rockfish, blackgill","R",1,NA
"2022","ROCK","Other Rockfish","rockfish, canary","D",0,0.0526157091
"2022","ROCK","Other Rockfish","rockfish, canary","R",0,0.1136687668
"2022","ROCK","Other Rockfish","rockfish, china","D",0,1.3945211553
"2022","ROCK","Other Rockfish","rockfish, china","R",0,0.0642712617
"2022","ROCK","Other Rockfish","rockfish, copper","D",0,0.001866316
"2022","ROCK","Other Rockfish","rockfish, copper","R",0,0.0692607775
"2022","ROCK","Other Rockfish","rockfish, darkblotched","D",0,0.1925951698
"2022","ROCK","Other Rockfish","rockfish, harlequin","D",0,216.3159048935
"2022","ROCK","Other Rockfish","rockfish, harlequin","R",0,125.7071142112
"2022","ROCK","Other Rockfish","rockfish, other","D",0,72.2979582263
"2022","ROCK","Other Rockfish","rockfish, other","R",1,NA
"2022","ROCK","Other Rockfish","rockfish, quillback","D",0,11.6621997021
"2022","ROCK","Other Rockfish","rockfish, quillback","R",0,6.4167852223
"2022","ROCK","Other Rockfish","rockfish, redbanded","D",0,10.0399360178
"2022","ROCK","Other Rockfish","rockfish, redbanded","R",0,15.6296554338
"2022","ROCK","Other Rockfish","rockfish, redstripe","D",0,36.116173078
"2022","ROCK","Other Rockfish","rockfish, redstripe","R",0,194.3416046196
"2022","ROCK","Other Rockfish","rockfish, rosethorn","D",0,0.1077568215
"2022","ROCK","Other Rockfish","rockfish, rosethorn","R",1,NA
"2022","ROCK","Other Rockfish","rockfish, sharpchin","D",0,7.5565555014
"2022","ROCK","Other Rockfish","rockfish, sharpchin","R",0,44.9918541216
"2022","ROCK","Other Rockfish","rockfish, silvergray","D",0,2.5135118566
"2022","ROCK","Other Rockfish","rockfish, silvergray","R",0,79.3123837425
"2022","ROCK","Other Rockfish","rockfish, splitnose","R",1,NA
"2022","ROCK","Other Rockfish","rockfish, tiger","D",0,1.6541243156
"2022","ROCK","Other Rockfish","rockfish, tiger","R",0,0.2885919434
"2022","ROCK","Other Rockfish","rockfish, vermilion","D",0,0.4555838491
"2022","ROCK","Other Rockfish","rockfish, widow","D",0,5.0464904287
"2022","ROCK","Other Rockfish","rockfish, widow","R",0,80.8884054873
"2022","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D",0,124.6905259605
"2022","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R",0,99.3864497288
"2022","ROCK","Other Rockfish","rockfish, yellowtail","D",0,0.0358646455
"2022","ROCK","Other Rockfish","rockfish, yellowtail","R",0,2.0361437873
"2022","SABL","Sablefish","sablefish (blackcod)","D",0,818.3954394524
"2022","SABL","Sablefish","sablefish (blackcod)","R",0,10374.3452632659
"2022","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D",1,NA
"2022","SFL1","GOA Shallow Water Flatfish","flounder, general","D",0,0.2620397902
"2022","SFL1","GOA Shallow Water Flatfish","flounder, general","R",1,NA
"2022","SFL1","GOA Shallow Water Flatfish","flounder, starry","D",0,17.8560314626
"2022","SFL1","GOA Shallow Water Flatfish","flounder, starry","R",0,0.9539900247
"2022","SFL1","GOA Shallow Water Flatfish","groundfish, general","D",0,18.4291179351
"2022","SFL1","GOA Shallow Water Flatfish","sole, English","D",0,63.4287343002
"2022","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,19.1545779863
"2022","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,11.5233295666
"2022","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,118.7119091582
"2022","SFL1","GOA Shallow Water Flatfish","sole, petrale","R",1,NA
"2022","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,157.7819532172
"2022","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,881.1734316153
"2022","SFL1","GOA Shallow Water Flatfish","sole, sand","D",1,NA
"2022","SFL1","GOA Shallow Water Flatfish","sole, sand","R",1,NA
"2022","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,1.0042023859
"2022","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",1,NA
"2022","SRKR","Shortraker Rockfish","rockfish, shortraker","D",0,114.568537831
"2022","SRKR","Shortraker Rockfish","rockfish, shortraker","R",0,185.1979635849
"2022","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,26.3514948984
"2022","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,256.3609931347
"2022","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R",0,0.6362037274
"2022","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R",0,93.7082165959
"2022","USKT","BSAI Skate and GOA Skate, Other","skate, other","D",0,685.7638054113
"2022","USKT","BSAI Skate and GOA Skate, Other","skate, other","R",0,7.4440149592
"2022","USRK","Shark","Pacific sleeper shark","D",0,76.5382331636
"2022","USRK","Shark","Pacific sleeper shark","R",1,NA
"2022","USRK","Shark","shark, other","D",0,2.7780347663
"2022","USRK","Shark","shark, other","R",0,1.3620559118
"2022","USRK","Shark","shark, salmon","D",0,51.0875076923
"2022","USRK","Shark","shark, salmon","R",0,1.5408532809
"2022","USRK","Shark","shark, spiny dogfish","D",0,944.4960299406
"2022","USRK","Shark","shark, spiny dogfish","R",0,7.0009458581
"2023","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,16.8305848727
"2023","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,445.7493920687
"2023","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,914.2196715554
"2023","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,8181.3760619638
"2023","BSKT","GOA Skate, Big","skate, big","D",0,792.2785235902
"2023","BSKT","GOA Skate, Big","skate, big","R",0,246.1249528201
"2023","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D",0,2.9222856967
"2023","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R",1,NA
"2023","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,49.0367887652
"2023","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,5.246837874
"2023","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D",0,5.6382743338
"2023","DFL4","GOA Deep Water Flatfish","turbot, Greenland","R",1,NA
"2023","DUSK","GOA Dusky Rockfish","rockfish, dusky","D",0,39.2374109063
"2023","DUSK","GOA Dusky Rockfish","rockfish, dusky","R",0,3448.1338291847
"2023","FSOL","Flathead Sole","sole, flathead","D",0,31.8300326393
"2023","FSOL","Flathead Sole","sole, flathead","R",0,437.0172743178
"2023","HLBT","Halibut","halibut, Pacific","D",0,2145.0498179178
"2023","HLBT","Halibut","halibut, Pacific","R",0,4175.0004629409
"2023","LSKT","GOA Skate, Longnose","skate, longnose","D",0,453.4297761629
"2023","LSKT","GOA Skate, Longnose","skate, longnose","R",0,82.7252722529
"2023","NORK","Northern Rockfish","rockfish, northern","D",0,24.4050593355
"2023","NORK","Northern Rockfish","rockfish, northern","R",0,1300.6971297858
"2023","OCTP","Octopus","octopus, North Pacific","D",0,139.1270392602
"2023","OCTP","Octopus","octopus, North Pacific","R",0,43.8787116205
"2023","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,1700.9828624566
"2023","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,19312.8649831969
"2023","PLCK","Pollock","pollock, walleye","D",0,1284.2576473042
"2023","PLCK","Pollock","pollock, walleye","R",0,123680.458965651
"2023","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,1111.3452349045
"2023","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,27286.4493186954
"2023","REXS","GOA Rex Sole","sole, rex","D",0,28.3067640455
