"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt","assigned_group"
2014,"PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,21593.1990291275,"Pacific cod"
2014,"PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,38159.0509367917,"Pacific cod"
2014,"PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",0,1697.6949868652,"Pacific cod"
2014,"PLCK","Pollock","pollock, walleye","D","HAL",0,67.6336643828,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","D","NPT",0,823.36121678,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","D","POT",0,7.8431106979,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","D","PTR",0,419.4394375369,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","R","HAL",0,140.3200054693,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","R","JIG",0,16.4437046526,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","R","NPT",0,10757.4820952488,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","R","POT",0,33.1351910796,"Walleye pollock"
2014,"PLCK","Pollock","pollock, walleye","R","PTR",0,126682.403576841,"Walleye pollock"
2014,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",0,0.7599009552,"Pacific ocean perch"
2014,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","NPT",0,1165.4118266807,"Pacific ocean perch"
2014,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","POT",0,0.2870327896,"Pacific ocean perch"
2014,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","PTR",0,451.645930375,"Pacific ocean perch"
2014,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","NPT",0,12146.7413295602,"Pacific ocean perch"
2014,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","PTR",0,2075.7425248057,"Pacific ocean perch"
2014,"REXS","GOA Rex Sole","sole, rex","D","NPT",0,44.2023164414,"Rex sole"
2014,"REXS","GOA Rex Sole","sole, rex","R","NPT",0,3508.9901918059,"Rex sole"
2014,"REXS","GOA Rex Sole","sole, rex","R","PTR",0,22.5720263884,"Rex sole"
2014,"REYE","Rougheye Rockfish","rockfish, rougheye","D","HAL",0,33.2029971255,"Slope rockfish"
2014,"REYE","Rougheye Rockfish","rockfish, rougheye","D","NPT",0,16.4469015485,"Slope rockfish"
2014,"REYE","Rougheye Rockfish","rockfish, rougheye","D","POT",0,0.0773159714,"Slope rockfish"
2014,"REYE","Rougheye Rockfish","rockfish, rougheye","R","HAL",0,34.200543869,"Slope rockfish"
2014,"REYE","Rougheye Rockfish","rockfish, rougheye","R","NPT",0,488.0741204066,"Slope rockfish"
2014,"REYE","Rougheye Rockfish","rockfish, rougheye","R","PTR",0,5.2940398434,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, canary","R","HAL",0,0.1396509082,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, copper","R","HAL",0,0.0829215662,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, copper","R","JIG",0,0.0180511249,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, harlequin","D","NPT",0,170.7110775212,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, harlequin","R","NPT",0,302.8840157968,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, quillback","D","HAL",0,2.5649924437,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, quillback","D","POT",0,0.2531749372,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, quillback","R","HAL",0,4.0852068229,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, quillback","R","JIG",0,0.0342508525,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, redbanded","D","HAL",0,3.9695229944,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, redbanded","D","NPT",0,19.0032659104,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, redbanded","R","HAL",0,3.138826587,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, redbanded","R","NPT",0,21.9171232157,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, redstripe","D","HAL",0,0.0433448457,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, redstripe","D","NPT",0,13.9522489552,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, redstripe","R","NPT",0,44.5177705178,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, rosethorn","D","NPT",0,0.15202,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, sharpchin","D","NPT",0,40.1498448106,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, sharpchin","R","NPT",0,48.091759342,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, silvergray","D","HAL",0,0.271419132,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, silvergray","D","NPT",0,2.8954403,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, silvergray","R","HAL",0,0.2795239826,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, silvergray","R","JIG",0,0.038823804,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, silvergray","R","NPT",0,19.1069999211,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, silvergray","R","PTR",0,0.8392399507,"Slope rockfish"
2014,"ROCK","Other Rockfish","rockfish, tiger","D","HAL",0,0.9525761627,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, tiger","D","NPT",0,0.8215989,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, tiger","R","HAL",0,0.2230763489,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, tiger","R","JIG",0,0.0185139742,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, widow","D","HAL",0,0.9106506179,"Pelagic shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, widow","R","NPT",0,2.9751987497,"Pelagic shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","HAL",0,44.4534997677,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","NPT",0,9.2502818025,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","POT",0,2.315418773,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","HAL",0,38.0579470119,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","JIG",0,1.6378572491,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","NPT",0,48.6471123152,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","POT",0,0.0349266125,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","PTR",0,0.2571868738,"Demersal shelf rockfish"
2014,"ROCK","Other Rockfish","rockfish, yellowtail","R","JIG",0,0.2818104596,"Pelagic shelf rockfish"
2014,"SABL","Sablefish","sablefish (blackcod)","D","HAL",0,250.3990099507,"Sablefish"
2014,"SABL","Sablefish","sablefish (blackcod)","D","NPT",0,59.1472146461,"Sablefish"
2014,"SABL","Sablefish","sablefish (blackcod)","D","POT",0,1.8235582416,"Sablefish"
2014,"SABL","Sablefish","sablefish (blackcod)","R","HAL",0,4865.2693964263,"Sablefish"
2014,"SABL","Sablefish","sablefish (blackcod)","R","NPT",0,737.4532902472,"Sablefish"
2014,"SABL","Sablefish","sablefish (blackcod)","R","PTR",0,16.4147878824,"Sablefish"
2014,"SCLP","Sculpin","sculpin, bigmouth","D","HAL",0,3.9327287218,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, bigmouth","D","NPT",0,37.8500263204,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, bigmouth","D","POT",0,1.8880962562,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, general","D","HAL",0,0.2469045628,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, general","D","NPT",0,5.1293387093,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, general","R","HAL",0,0.6177928079,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, general","R","NPT",0,35.8478585932,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, general","R","POT",0,1.0859001329,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, general","R","PTR",0,0.4876117976,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, great","D","HAL",0,60.2448013952,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, great","D","NPT",0,47.4234036492,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, great","D","POT",0,45.6528358878,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, other large","D","HAL",0,209.9233651922,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, other large","D","NPT",0,19.6435019281,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, other large","D","POT",0,45.5775360763,"Shelf demersal fish"
2014,"SCLP","Sculpin","sculpin, plain","D","HAL",0,0.6234333981,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, yellow irish lord","D","HAL",0,94.957141549,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, yellow irish lord","D","NPT",0,430.4922934709,"Large sculpins"
2014,"SCLP","Sculpin","sculpin, yellow irish lord","D","POT",0,136.9888263311,"Large sculpins"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","HAL",0,0.1738865221,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","NPT",0,1.281452812,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","NPT",0,3.6859537249,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","PTR",0,0.018597287,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","HAL",0,0.0532797614,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","NPT",0,0.1826633217,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, starry","D","NPT",0,105.5563347219,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, starry","D","POT",0,0.0563664723,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, starry","R","NPT",0,63.8425650527,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","flounder, starry","R","PTR",0,1.8234413272,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","groundfish, general","D","HAL",0,4.5576107743,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","groundfish, general","D","NPT",0,2.4870272489,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","groundfish, general","D","POT",0,0.2714986963,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, English","D","HAL",0,0.0579538378,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, English","D","NPT",0,19.8128542581,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, English","R","NPT",0,46.7815130595,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, English","R","PTR",0,0.0834609959,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, butter","D","HAL",0,2.853130548,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, butter","D","NPT",0,28.4702273748,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, butter","D","POT",0,0.2203550176,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, butter","R","NPT",0,783.9329239313,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, butter","R","PTR",0,18.6263170818,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","HAL",0,8.6136093716,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","NPT",0,241.0779932132,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","POT",0,0.2363036568,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, rock","R","NPT",0,3296.6667547096,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, rock","R","PTR",0,96.9435303267,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, sand","R","NPT",0,0.2760147854,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","HAL",0,0.8022294614,"Shallow-water flatfish"
2014,"SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","NPT",0,3.6123211312,"Shallow-water flatfish"
